"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2023","31,800.0","31,700.0","31,950.0","31,500.0","4.23M","0.95%"
"12/28/2023","31,500.0","30,900.0","31,650.0","30,900.0","5.75M","2.11%"
"12/27/2023","30,850.0","30,850.0","31,150.0","30,850.0","2.02M","0.16%"
"12/26/2023","30,800.0","30,850.0","31,000.0","30,750.0","1.51M","-0.48%"
"12/25/2023","30,950.0","30,800.0","31,000.0","30,600.0","2.57M","1.14%"
"12/22/2023","30,600.0","30,500.0","30,800.0","30,450.0","1.85M","-0.16%"
"12/21/2023","30,650.0","30,300.0","30,650.0","30,150.0","2.48M","0.99%"
"12/20/2023","30,350.0","30,300.0","30,550.0","30,150.0","1.75M","-0.82%"
"12/19/2023","30,600.0","30,000.0","30,600.0","29,800.0","2.11M","1.83%"
"12/18/2023","30,050.0","30,600.0","30,650.0","30,050.0","2.38M","-1.80%"
"12/15/2023","30,600.0","30,550.0","30,800.0","30,400.0","2.15M","0.16%"
"12/14/2023","30,550.0","30,800.0","30,850.0","30,550.0","2.55M","0.16%"
"12/13/2023","30,500.0","31,150.0","31,150.0","30,500.0","3.11M","-1.77%"
"12/12/2023","31,050.0","30,850.0","31,050.0","30,750.0","2.17M","0.65%"
"12/11/2023","30,850.0","30,950.0","31,000.0","30,650.0","1.61M","-0.32%"
"12/08/2023","30,950.0","30,850.0","31,000.0","30,600.0","2.75M","0.32%"
"12/07/2023","30,850.0","30,550.0","31,050.0","30,300.0","5.84M","1.48%"
"12/06/2023","30,400.0","30,000.0","30,500.0","30,000.0","2.49M","1.16%"
"12/05/2023","30,050.0","30,250.0","30,300.0","29,900.0","3.09M","-0.50%"
"12/04/2023","30,200.0","29,800.0","30,500.0","29,800.0","4.76M","1.51%"
"12/01/2023","29,750.0","29,600.0","29,850.0","29,350.0","2.70M","0.85%"
"11/30/2023","29,500.0","29,750.0","30,050.0","29,500.0","2.76M","-1.34%"
"11/29/2023","29,900.0","29,900.0","30,300.0","29,600.0","1.78M","-0.17%"
"11/28/2023","29,950.0","29,300.0","29,950.0","28,800.0","3.74M","2.22%"
"11/27/2023","29,300.0","29,950.0","29,950.0","29,300.0","3.05M","-2.50%"
"11/24/2023","30,050.0","30,350.0","30,600.0","29,450.0","4.70M","-1.15%"
"11/23/2023","30,400.0","31,200.0","31,300.0","30,400.0","3.28M","-1.78%"
"11/22/2023","30,950.0","30,900.0","31,000.0","30,650.0","1.84M","0.49%"
"11/21/2023","30,800.0","31,350.0","31,350.0","30,800.0","2.24M","-0.65%"
"11/20/2023","31,000.0","30,500.0","31,250.0","30,450.0","4.32M","-0.48%"
"11/17/2023","31,150.0","31,700.0","31,950.0","30,700.0","5.08M","-1.74%"
"11/16/2023","31,700.0","31,500.0","31,800.0","31,500.0","2.24M","0.48%"
"11/15/2023","31,550.0","32,000.0","32,200.0","31,500.0","3.67M","0.16%"
"11/14/2023","31,500.0","31,150.0","31,750.0","30,900.0","3.98M","1.94%"
"11/13/2023","30,900.0","31,300.0","31,300.0","30,650.0","2.46M","-0.48%"
"11/10/2023","31,050.0","31,200.0","31,500.0","30,700.0","4.07M","-1.43%"
"11/09/2023","31,500.0","31,850.0","31,950.0","31,300.0","4.25M","-0.94%"
"11/08/2023","31,800.0","30,600.0","31,900.0","30,200.0","3.87M","3.92%"
"11/07/2023","30,600.0","30,600.0","30,950.0","30,450.0","1.51M","-1.29%"
"11/06/2023","31,000.0","30,800.0","31,000.0","30,300.0","3.30M","0.00%"
"11/03/2023","31,000.0","29,950.0","31,000.0","29,550.0","8.10M","5.62%"
"11/02/2023","29,350.0","28,800.0","29,600.0","28,500.0","4.71M","4.08%"
"11/01/2023","28,200.0","28,300.0","28,450.0","27,450.0","4.48M","1.81%"
"10/31/2023","27,700.0","28,200.0","28,500.0","27,200.0","6.09M","-1.42%"
"10/30/2023","28,100.0","29,200.0","29,250.0","28,100.0","6.59M","-4.91%"
"10/27/2023","29,550.0","30,000.0","30,400.0","29,100.0","3.87M","-0.84%"
"10/26/2023","29,800.0","30,800.0","30,950.0","29,200.0","6.68M","-4.49%"
"10/25/2023","31,200.0","31,200.0","31,600.0","31,200.0","2.12M","-0.48%"
"10/24/2023","31,350.0","31,350.0","31,800.0","31,050.0","2.17M","1.46%"
"10/23/2023","30,900.0","31,100.0","31,500.0","30,500.0","2.79M","-0.64%"
"10/20/2023","31,100.0","30,700.0","31,400.0","30,550.0","2.43M","1.47%"
"10/19/2023","30,650.0","31,250.0","31,400.0","30,650.0","2.79M","-1.92%"
"10/18/2023","31,250.0","31,750.0","31,800.0","31,000.0","4.72M","-1.57%"
"10/17/2023","31,750.0","31,950.0","32,200.0","31,750.0","1.82M","-0.16%"
"10/16/2023","31,800.0","32,050.0","32,300.0","31,800.0","2.48M","-1.24%"
"10/13/2023","32,200.0","32,400.0","32,450.0","32,000.0","1.95M","-0.92%"
"10/12/2023","32,500.0","32,700.0","32,850.0","32,500.0","2.46M","-0.31%"
"10/11/2023","32,600.0","32,650.0","32,650.0","32,300.0","2.20M","0.31%"
"10/10/2023","32,500.0","32,300.0","32,650.0","32,250.0","2.66M","1.25%"
"10/09/2023","32,100.0","32,100.0","32,150.0","31,900.0","2.79M","0.16%"
"10/06/2023","32,050.0","31,750.0","32,250.0","31,600.0","2.55M","0.79%"
"10/05/2023","31,800.0","32,350.0","32,600.0","31,800.0","2.44M","-1.40%"
"10/04/2023","32,250.0","32,250.0","32,650.0","32,000.0","2.80M","-0.77%"
"10/03/2023","32,500.0","32,900.0","32,900.0","31,900.0","4.65M","-1.96%"
"10/02/2023","33,150.0","33,650.0","33,650.0","33,000.0","2.14M","-1.49%"
"09/29/2023","33,650.0","33,500.0","33,700.0","33,100.0","2.91M","0.00%"
"09/28/2023","33,650.0","32,600.0","33,900.0","31,850.0","6.56M","3.22%"
"09/27/2023","32,600.0","32,250.0","32,600.0","32,250.0","3.55M","0.62%"
"09/26/2023","32,400.0","32,800.0","33,000.0","32,400.0","4.76M","-1.22%"
"09/25/2023","32,800.0","34,000.0","34,200.0","32,750.0","4.23M","-3.53%"
"09/22/2023","34,000.0","33,950.0","34,250.0","33,400.0","7.54M","-0.87%"
"09/21/2023","34,300.0","34,350.0","34,500.0","34,000.0","3.17M","-0.15%"
"09/20/2023","34,350.0","33,900.0","34,500.0","33,850.0","3.43M","1.33%"
"09/19/2023","33,900.0","34,300.0","34,350.0","33,800.0","5.86M","-0.59%"
"09/18/2023","34,100.0","34,850.0","35,000.0","34,000.0","7.73M","-2.29%"
"09/15/2023","34,900.0","35,100.0","35,500.0","34,900.0","4.52M","0.00%"
"09/14/2023","34,900.0","35,100.0","35,750.0","34,900.0","7.64M","-0.29%"
"09/13/2023","35,000.0","35,400.0","35,450.0","34,850.0","4.98M","-0.85%"
"09/12/2023","35,300.0","34,550.0","35,300.0","34,400.0","4.94M","2.17%"
"09/11/2023","34,550.0","35,600.0","35,600.0","34,450.0","10.81M","-2.26%"
"09/08/2023","35,350.0","35,850.0","35,900.0","35,350.0","4.60M","-1.12%"
"09/07/2023","35,750.0","35,250.0","36,150.0","35,100.0","9.04M","1.56%"
"09/06/2023","35,200.0","35,050.0","35,350.0","34,850.0","4.65M","0.57%"
"09/05/2023","35,000.0","34,800.0","35,150.0","34,750.0","8.00M","1.45%"
"08/31/2023","34,500.0","34,100.0","34,500.0","34,100.0","4.12M","1.47%"
"08/30/2023","34,000.0","34,000.0","34,300.0","33,900.0","4.27M","0.29%"
"08/29/2023","33,900.0","34,000.0","34,250.0","33,750.0","3.70M","-0.29%"
"08/28/2023","34,000.0","33,850.0","34,100.0","33,600.0","4.02M","1.04%"
"08/25/2023","33,650.0","33,700.0","33,850.0","33,400.0","3.64M","-0.44%"
"08/24/2023","33,800.0","33,500.0","33,950.0","33,400.0","4.81M","1.81%"
"08/23/2023","33,200.0","34,000.0","34,200.0","33,200.0","9.09M","0.30%"
"08/22/2023","33,100.0","32,750.0","33,100.0","31,900.0","6.72M","1.07%"
"08/21/2023","32,750.0","32,500.0","32,950.0","32,100.0","5.36M","0.77%"
"08/18/2023","32,500.0","34,550.0","34,550.0","32,450.0","13.22M","-6.34%"
"08/17/2023","34,700.0","35,300.0","35,300.0","34,700.0","5.31M","-1.70%"
"08/16/2023","35,300.0","34,000.0","35,350.0","33,950.0","13.20M","3.67%"
"08/15/2023","34,050.0","33,900.0","34,400.0","33,850.0","4.61M","0.74%"
"08/14/2023","33,800.0","33,750.0","33,800.0","33,450.0","4.57M","0.45%"
"08/11/2023","33,650.0","33,550.0","33,800.0","33,100.0","5.91M","0.45%"
"08/10/2023","33,500.0","34,000.0","34,050.0","33,500.0","6.17M","-1.47%"
"08/09/2023","34,000.0","34,050.0","34,200.0","33,800.0","4.67M","0.00%"
"08/08/2023","34,000.0","34,400.0","34,500.0","33,950.0","5.54M","-1.02%"
"08/07/2023","34,350.0","34,200.0","34,450.0","34,000.0","5.26M","2.23%"
"08/04/2023","33,600.0","33,650.0","34,200.0","33,450.0","12.32M","0.30%"
"08/03/2023","33,500.0","34,000.0","34,050.0","33,500.0","4.17M","-1.18%"
"08/02/2023","33,900.0","33,900.0","34,100.0","33,750.0","4.64M","-0.29%"
"08/01/2023","34,000.0","34,600.0","34,600.0","34,000.0","8.66M","-0.87%"
"07/31/2023","34,300.0","34,100.0","34,600.0","34,000.0","7.65M","1.48%"
"07/28/2023","33,800.0","33,050.0","33,800.0","33,000.0","5.63M","2.11%"
"07/27/2023","33,100.0","33,350.0","33,450.0","32,700.0","7.80M","-1.05%"
"07/26/2023","33,450.0","33,500.0","33,550.0","33,200.0","3.41M","-0.15%"
"07/25/2023","33,500.0","32,800.0","33,800.0","32,700.0","13.27M","3.24%"
"07/24/2023","32,450.0","32,450.0","32,500.0","32,150.0","4.83M","0.46%"
"07/21/2023","32,300.0","31,850.0","32,300.0","31,850.0","5.21M","1.25%"
"07/20/2023","31,900.0","32,400.0","32,400.0","31,800.0","5.26M","-1.24%"
"07/19/2023","32,300.0","32,650.0","32,900.0","32,250.0","5.56M","0.00%"
"07/18/2023","32,300.0","31,900.0","32,300.0","31,800.0","6.51M","1.25%"
"07/17/2023","31,900.0","32,100.0","32,100.0","31,800.0","3.65M","-0.16%"
"07/14/2023","31,950.0","32,200.0","32,200.0","31,700.0","4.47M","0.00%"
"07/13/2023","31,950.0","31,700.0","32,000.0","31,650.0","4.41M","0.95%"
"07/12/2023","31,650.0","31,900.0","32,000.0","31,600.0","4.34M","-0.94%"
"07/11/2023","31,950.0","32,200.0","32,350.0","31,950.0","5.71M","-0.16%"
"07/10/2023","32,000.0","32,000.0","32,100.0","31,700.0","4.98M","1.43%"
"07/07/2023","31,550.0","31,500.0","31,800.0","31,300.0","3.27M","0.00%"
"07/06/2023","31,550.0","31,950.0","32,050.0","31,200.0","6.31M","-1.25%"
"07/05/2023","31,950.0","32,150.0","32,400.0","31,950.0","4.32M","-0.16%"
"07/04/2023","32,000.0","32,000.0","32,100.0","31,850.0","4.33M","0.00%"
"07/03/2023","32,000.0","32,700.0","32,700.0","32,000.0","3.75M","-1.08%"
"06/30/2023","32,350.0","32,650.0","32,800.0","32,350.0","2.45M","-0.92%"
"06/29/2023","32,650.0","33,300.0","33,400.0","32,650.0","3.54M","-1.95%"
"06/28/2023","33,300.0","32,950.0","33,300.0","32,750.0","4.30M","1.06%"
"06/27/2023","32,950.0","33,300.0","33,400.0","32,900.0","3.67M","-1.05%"
"06/26/2023","33,300.0","32,900.0","33,300.0","32,550.0","4.04M","1.22%"
"06/23/2023","32,900.0","32,650.0","33,250.0","32,550.0","4.14M","0.92%"
"06/22/2023","32,600.0","32,900.0","33,150.0","32,600.0","4.40M","0.31%"
"06/21/2023","32,500.0","32,150.0","32,500.0","32,100.0","2.51M","1.09%"
"06/20/2023","32,150.0","32,200.0","32,250.0","31,950.0","2.08M","0.16%"
"06/19/2023","32,100.0","32,550.0","32,550.0","31,950.0","3.67M","-1.38%"
"06/16/2023","32,550.0","32,650.0","33,450.0","32,500.0","6.93M","-0.31%"
"06/15/2023","32,650.0","32,600.0","32,900.0","32,400.0","3.86M","0.15%"
"06/14/2023","32,600.0","33,000.0","33,450.0","32,550.0","5.37M","-0.61%"
"06/13/2023","32,800.0","32,700.0","32,900.0","32,400.0","3.53M","0.31%"
"06/12/2023","32,700.0","32,250.0","32,850.0","31,900.0","4.14M","0.93%"
"06/09/2023","32,400.0","31,800.0","32,500.0","31,600.0","5.32M","2.05%"
"06/08/2023","31,750.0","32,700.0","32,750.0","31,750.0","5.74M","-2.61%"
"06/07/2023","32,600.0","32,550.0","32,750.0","32,200.0","4.96M","-0.31%"
"06/06/2023","32,700.0","31,900.0","32,700.0","31,750.0","6.00M","2.51%"
"06/05/2023","31,900.0","32,450.0","32,800.0","31,900.0","5.86M","-0.93%"
"06/02/2023","32,200.0","30,800.0","32,200.0","30,700.0","13.80M","6.27%"
"06/01/2023","30,300.0","30,000.0","30,300.0","29,750.0","4.78M","1.17%"
"05/31/2023","29,950.0","30,200.0","30,300.0","29,900.0","3.94M","-0.83%"
"05/30/2023","30,200.0","30,400.0","30,450.0","30,000.0","2.10M","0.00%"
"05/29/2023","30,200.0","30,000.0","30,200.0","29,800.0","2.77M","1.00%"
"05/26/2023","29,900.0","29,900.0","29,950.0","29,650.0","1.79M","0.34%"
"05/25/2023","29,800.0","29,800.0","29,900.0","29,600.0","2.52M","0.00%"
"05/24/2023","29,800.0","30,400.0","30,550.0","29,750.0","4.82M","-1.81%"
"05/23/2023","30,350.0","30,700.0","30,700.0","30,000.0","4.21M","-0.49%"
"05/22/2023","30,500.0","29,700.0","30,600.0","29,700.0","9.44M","2.87%"
"05/19/2023","29,650.0","29,550.0","29,750.0","29,250.0","3.40M","0.34%"
"05/18/2023","29,550.0","29,250.0","29,700.0","29,250.0","3.22M","1.03%"
"05/17/2023","29,250.0","29,700.0","29,900.0","29,250.0","3.66M","-1.85%"
"05/16/2023","29,800.0","30,100.0","30,100.0","29,750.0","2.08M","-0.33%"
"05/15/2023","29,900.0","29,450.0","30,150.0","29,400.0","7.34M","2.05%"
"05/12/2023","29,300.0","29,100.0","29,300.0","29,000.0","2.63M","0.69%"
"05/11/2023","29,100.0","29,500.0","29,500.0","29,100.0","2.51M","-0.68%"
"05/10/2023","29,300.0","29,350.0","29,400.0","29,100.0","2.52M","0.00%"
"05/09/2023","29,300.0","29,450.0","29,500.0","29,050.0","1.99M","-0.34%"
"05/08/2023","29,400.0","28,900.0","29,400.0","28,700.0","2.85M","2.44%"
"05/05/2023","28,700.0","29,050.0","29,200.0","28,450.0","3.44M","-1.20%"
"05/04/2023","29,050.0","29,500.0","29,500.0","28,900.0","1.92M","-1.53%"
"04/28/2023","29,500.0","29,950.0","29,950.0","29,500.0","2.48M","-1.34%"
"04/27/2023","29,900.0","30,200.0","30,200.0","29,850.0","2.03M","-0.33%"
"04/26/2023","30,000.0","29,200.0","30,000.0","28,850.0","3.24M","3.45%"
"04/25/2023","29,000.0","29,650.0","29,850.0","29,000.0","2.09M","-1.69%"
"04/24/2023","29,500.0","28,700.0","29,750.0","28,650.0","3.48M","2.79%"
"04/21/2023","28,700.0","29,000.0","29,000.0","28,700.0","2.35M","-0.52%"
"04/20/2023","28,850.0","28,900.0","29,000.0","28,550.0","2.31M","-0.52%"
"04/19/2023","29,000.0","29,200.0","29,400.0","29,000.0","2.61M","-0.51%"
"04/18/2023","29,150.0","29,400.0","29,400.0","28,900.0","2.55M","-1.02%"
"04/17/2023","29,450.0","29,000.0","29,450.0","28,750.0","3.01M","1.90%"
"04/14/2023","28,900.0","30,200.0","30,400.0","28,900.0","9.44M","-4.30%"
"04/13/2023","30,200.0","30,600.0","30,950.0","30,200.0","3.21M","-1.63%"
"04/12/2023","30,700.0","30,400.0","30,950.0","30,100.0","4.51M","0.99%"
"04/11/2023","30,400.0","30,200.0","30,400.0","29,600.0","5.21M","0.66%"
"04/10/2023","30,200.0","29,650.0","30,800.0","29,600.0","5.66M","2.20%"
"04/07/2023","29,550.0","29,650.0","29,700.0","29,400.0","4.09M","-0.17%"
"04/06/2023","29,600.0","29,350.0","30,200.0","29,350.0","7.83M","0.34%"
"04/05/2023","29,500.0","29,400.0","29,600.0","29,200.0","4.33M","0.00%"
"04/04/2023","29,500.0","29,300.0","29,500.0","29,050.0","7.30M","0.68%"
"04/03/2023","29,300.0","29,000.0","29,350.0","28,700.0","12.42M","3.35%"
"03/31/2023","28,350.0","27,800.0","28,400.0","27,800.0","7.22M","2.35%"
"03/30/2023","27,700.0","28,350.0","28,500.0","27,700.0","4.90M","-1.07%"
"03/29/2023","28,000.0","27,550.0","28,300.0","27,500.0","5.72M","1.63%"
"03/28/2023","27,550.0","26,700.0","27,700.0","26,700.0","7.66M","3.96%"
"03/27/2023","26,500.0","26,450.0","26,700.0","26,350.0","1.54M","0.19%"
"03/24/2023","26,450.0","26,400.0","26,700.0","26,300.0","1.96M","0.95%"
"03/23/2023","26,200.0","26,200.0","26,350.0","25,850.0","2.37M","0.00%"
"03/22/2023","26,200.0","26,450.0","26,600.0","26,200.0","2.47M","-0.57%"
"03/21/2023","26,350.0","26,500.0","26,600.0","26,100.0","2.00M","0.38%"
"03/20/2023","26,250.0","26,500.0","26,600.0","26,250.0","2.29M","-1.50%"
"03/17/2023","26,650.0","26,800.0","27,100.0","26,600.0","1.20M","-0.37%"
"03/16/2023","26,750.0","26,900.0","26,950.0","26,350.0","2.66M","-1.65%"
"03/15/2023","27,200.0","26,800.0","27,400.0","26,800.0","2.36M","3.42%"
"03/14/2023","26,300.0","26,650.0","26,750.0","26,300.0","2.47M","-1.68%"
"03/13/2023","26,750.0","26,550.0","26,950.0","26,550.0","3.11M","-1.47%"
"03/10/2023","27,150.0","27,500.0","27,600.0","27,000.0","2.13M","-2.34%"
"03/09/2023","27,800.0","27,500.0","27,850.0","27,200.0","3.29M","1.83%"
"03/08/2023","27,300.0","26,900.0","27,400.0","26,800.0","1.95M","0.74%"
"03/07/2023","27,100.0","27,200.0","27,500.0","27,050.0","2.34M","-0.37%"
"03/06/2023","27,200.0","27,000.0","27,450.0","26,700.0","2.57M","1.49%"
"03/03/2023","26,800.0","27,200.0","27,350.0","26,550.0","1.88M","-1.47%"
"03/02/2023","27,200.0","27,550.0","27,600.0","27,000.0","1.55M","-0.37%"
"03/01/2023","27,300.0","26,200.0","27,350.0","26,050.0","2.20M","3.02%"
"02/28/2023","26,500.0","27,000.0","27,200.0","26,500.0","2.10M","-1.85%"
"02/27/2023","27,000.0","27,200.0","27,200.0","26,600.0","2.38M","-0.92%"
"02/24/2023","27,250.0","27,950.0","27,950.0","27,150.0","1.97M","-2.50%"
"02/23/2023","27,950.0","27,500.0","27,950.0","27,000.0","3.60M","1.64%"
"02/22/2023","27,500.0","28,050.0","28,150.0","27,500.0","2.37M","-3.17%"
"02/21/2023","28,400.0","28,600.0","28,950.0","28,350.0","2.59M","-0.70%"
"02/20/2023","28,600.0","27,750.0","28,600.0","27,700.0","2.74M","2.88%"
"02/17/2023","27,800.0","27,750.0","27,800.0","27,500.0","1.78M","-0.36%"
"02/16/2023","27,900.0","27,600.0","27,900.0","27,200.0","2.25M","1.82%"
"02/15/2023","27,400.0","26,850.0","27,600.0","26,600.0","2.63M","2.05%"
"02/14/2023","26,850.0","26,500.0","27,400.0","26,500.0","2.95M","0.94%"
"02/13/2023","26,600.0","26,850.0","26,900.0","26,350.0","2.90M","-1.30%"
"02/10/2023","26,950.0","27,350.0","27,500.0","26,900.0","2.63M","-1.28%"
"02/09/2023","27,300.0","27,700.0","27,850.0","27,300.0","2.76M","-1.97%"
"02/08/2023","27,850.0","27,500.0","27,950.0","27,400.0","2.71M","1.64%"
"02/07/2023","27,400.0","27,950.0","28,050.0","27,400.0","3.29M","-1.97%"
"02/06/2023","27,950.0","27,100.0","28,000.0","27,050.0","3.18M","3.14%"
"02/03/2023","27,100.0","28,100.0","28,200.0","27,100.0","6.45M","-3.21%"
"02/02/2023","28,000.0","28,200.0","28,400.0","27,600.0","3.80M","-0.71%"
"02/01/2023","28,200.0","29,500.0","29,500.0","28,000.0","5.94M","-4.08%"
"01/31/2023","29,400.0","28,650.0","29,400.0","28,050.0","6.15M","2.44%"
"01/30/2023","28,700.0","29,050.0","29,050.0","28,550.0","5.92M","-1.20%"
"01/27/2023","29,050.0","29,350.0","29,700.0","29,000.0","5.54M","-0.17%"
"01/19/2023","29,100.0","28,850.0","29,300.0","28,850.0","4.74M","0.00%"
"01/18/2023","29,100.0","29,100.0","29,150.0","28,900.0","3.24M","0.34%"
"01/17/2023","29,000.0","28,400.0","29,300.0","28,350.0","6.18M","3.20%"
"01/16/2023","28,100.0","27,850.0","28,100.0","27,650.0","2.49M","1.08%"
"01/13/2023","27,800.0","27,900.0","28,300.0","27,800.0","2.81M","-0.18%"
"01/12/2023","27,850.0","27,650.0","27,950.0","27,600.0","2.12M","0.72%"
"01/11/2023","27,650.0","27,450.0","28,000.0","27,300.0","3.14M","0.73%"
"01/10/2023","27,450.0","27,750.0","28,000.0","27,300.0","2.61M","-1.08%"
"01/09/2023","27,750.0","27,800.0","27,950.0","27,600.0","2.39M","0.18%"
"01/06/2023","27,700.0","27,450.0","28,400.0","27,300.0","4.80M","0.18%"
"01/05/2023","27,650.0","27,300.0","27,800.0","27,150.0","2.72M","1.28%"
"01/04/2023","27,300.0","27,450.0","27,800.0","27,250.0","3.19M","-0.55%"
"01/03/2023","27,450.0","25,750.0","27,450.0","25,750.0","3.79M","6.19%"
"12/30/2022","25,850.0","25,950.0","26,100.0","25,850.0","2.18M","-0.39%"
