"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2022","25,950.0","26,100.0","26,300.0","25,750.0","2.93M","-0.76%"
"12/28/2022","26,150.0","26,100.0","26,450.0","25,750.0","3.30M","-0.57%"
"12/27/2022","26,300.0","25,600.0","26,300.0","25,400.0","4.43M","2.33%"
"12/26/2022","25,700.0","27,250.0","27,400.0","25,700.0","7.54M","-6.88%"
"12/23/2022","27,600.0","27,700.0","27,900.0","26,950.0","2.88M","-0.36%"
"12/22/2022","27,700.0","27,750.0","28,400.0","27,250.0","3.60M","0.00%"
"12/21/2022","27,700.0","28,050.0","28,200.0","26,300.0","6.56M","0.00%"
"12/20/2022","27,700.0","29,000.0","29,250.0","27,250.0","11.75M","-5.30%"
"12/19/2022","29,250.0","29,150.0","30,650.0","29,050.0","9.32M","0.34%"
"12/16/2022","29,150.0","29,000.0","29,300.0","28,600.0","6.47M","-1.19%"
"12/15/2022","29,500.0","28,800.0","29,550.0","28,600.0","7.68M","2.43%"
"12/14/2022","28,800.0","29,500.0","29,700.0","28,800.0","8.00M","0.00%"
"12/13/2022","28,800.0","27,200.0","28,800.0","27,000.0","7.32M","5.88%"
"12/12/2022","27,200.0","28,250.0","28,550.0","27,200.0","6.19M","-3.72%"
"12/09/2022","28,250.0","28,450.0","28,500.0","27,700.0","4.41M","0.18%"
"12/08/2022","28,200.0","26,800.0","28,200.0","26,500.0","10.14M","6.82%"
"12/07/2022","26,400.0","27,000.0","27,150.0","25,950.0","7.11M","-2.40%"
"12/06/2022","27,050.0","28,800.0","29,000.0","27,000.0","14.49M","-6.72%"
"12/05/2022","29,000.0","29,500.0","29,800.0","28,800.0","8.45M","0.69%"
"12/02/2022","28,800.0","27,000.0","29,000.0","26,850.0","9.00M","5.11%"
"12/01/2022","27,400.0","26,250.0","27,700.0","26,250.0","16.53M","5.79%"
"11/30/2022","25,900.0","25,200.0","25,900.0","24,950.0","8.86M","2.78%"
"11/29/2022","25,200.0","24,950.0","25,600.0","24,350.0","7.88M","2.44%"
"11/28/2022","24,600.0","23,300.0","24,600.0","23,250.0","9.06M","6.96%"
"11/25/2022","23,000.0","22,350.0","23,000.0","22,200.0","5.21M","3.84%"
"11/24/2022","22,150.0","22,000.0","22,200.0","21,500.0","3.47M","0.68%"
"11/23/2022","22,000.0","22,000.0","22,400.0","21,700.0","3.77M","0.69%"
"11/22/2022","21,850.0","22,050.0","23,050.0","21,850.0","7.55M","-1.80%"
"11/21/2022","22,250.0","22,650.0","23,100.0","22,250.0","4.51M","-1.98%"
"11/18/2022","22,700.0","22,850.0","23,350.0","21,800.0","6.39M","-1.09%"
"11/17/2022","22,950.0","22,700.0","23,050.0","22,200.0","5.98M","3.85%"
"11/16/2022","22,100.0","19,300.0","22,100.0","19,300.0","18.06M","6.76%"
"11/15/2022","20,700.0","22,050.0","22,050.0","20,650.0","10.94M","-6.76%"
"11/14/2022","22,200.0","22,200.0","22,400.0","21,300.0","5.83M","-2.63%"
"11/11/2022","22,800.0","23,500.0","23,950.0","22,800.0","5.48M","0.22%"
"11/10/2022","22,750.0","24,000.0","24,100.0","22,650.0","7.58M","-6.57%"
"11/09/2022","24,350.0","24,500.0","25,100.0","24,200.0","3.65M","0.83%"
"11/08/2022","24,150.0","23,750.0","24,900.0","23,000.0","5.35M","1.68%"
"11/07/2022","23,750.0","25,450.0","25,800.0","23,750.0","6.33M","-6.86%"
"11/04/2022","25,500.0","25,000.0","25,500.0","24,050.0","12.63M","-1.35%"
"11/03/2022","25,850.0","24,650.0","25,850.0","24,650.0","6.66M","2.58%"
"11/02/2022","25,200.0","25,700.0","25,800.0","25,050.0","5.44M","-1.75%"
"11/01/2022","25,650.0","25,000.0","26,000.0","25,000.0","8.60M","4.27%"
"10/31/2022","24,600.0","24,600.0","24,800.0","23,500.0","7.28M","0.82%"
"10/28/2022","24,400.0","23,600.0","24,400.0","23,500.0","12.48M","6.78%"
"10/27/2022","22,850.0","21,500.0","22,850.0","21,500.0","5.22M","6.78%"
"10/26/2022","21,400.0","21,700.0","21,800.0","21,050.0","3.15M","0.47%"
"10/25/2022","21,300.0","21,300.0","22,450.0","20,000.0","9.59M","0.00%"
"10/24/2022","21,300.0","23,050.0","23,350.0","21,300.0","11.80M","-6.99%"
"10/21/2022","22,900.0","24,850.0","24,850.0","22,900.0","9.63M","-6.91%"
"10/20/2022","24,600.0","25,100.0","25,100.0","24,550.0","5.21M","-2.38%"
"10/19/2022","25,200.0","25,300.0","25,500.0","24,600.0","4.57M","-0.40%"
"10/18/2022","25,300.0","25,600.0","25,900.0","25,150.0","5.03M","0.80%"
"10/17/2022","25,100.0","25,500.0","25,500.0","24,350.0","7.76M","-2.33%"
"10/14/2022","25,700.0","26,500.0","26,500.0","25,500.0","6.33M","1.58%"
"10/13/2022","25,300.0","24,800.0","25,300.0","24,100.0","9.39M","2.02%"
"10/12/2022","24,800.0","24,000.0","25,400.0","23,550.0","9.61M","3.33%"
"10/11/2022","24,000.0","25,800.0","25,800.0","24,000.0","21.19M","-6.98%"
"10/10/2022","25,800.0","25,800.0","26,950.0","25,350.0","18.28M","-5.32%"
"10/07/2022","27,250.0","28,900.0","28,900.0","27,250.0","14.35M","-7.00%"
"10/06/2022","29,300.0","30,500.0","30,800.0","29,300.0","5.57M","-3.93%"
"10/05/2022","30,500.0","31,000.0","31,050.0","30,500.0","3.99M","0.66%"
"10/04/2022","30,300.0","30,800.0","31,000.0","30,000.0","5.97M","0.17%"
"10/03/2022","30,250.0","32,500.0","32,600.0","30,250.0","6.08M","-6.92%"
"09/30/2022","32,500.0","33,000.0","33,200.0","32,200.0","5.24M","-1.52%"
"09/29/2022","33,000.0","33,700.0","33,700.0","33,000.0","2.64M","-0.75%"
"09/28/2022","33,250.0","33,350.0","33,700.0","33,200.0","2.07M","-0.75%"
"09/27/2022","33,500.0","33,550.0","33,900.0","33,200.0","2.34M","0.75%"
"09/26/2022","33,250.0","33,850.0","33,850.0","32,950.0","5.22M","-2.78%"
"09/23/2022","34,200.0","34,450.0","34,600.0","34,050.0","2.27M","-1.01%"
"09/22/2022","34,550.0","34,300.0","34,650.0","34,100.0","2.92M","0.14%"
"09/21/2022","34,500.0","35,000.0","35,100.0","34,500.0","2.07M","-1.57%"
"09/20/2022","35,050.0","35,550.0","35,550.0","34,900.0","1.99M","0.00%"
"09/19/2022","35,050.0","36,000.0","36,000.0","34,850.0","3.78M","-2.64%"
"09/16/2022","36,000.0","36,400.0","36,650.0","36,000.0","2.19M","-1.64%"
"09/15/2022","36,600.0","37,000.0","37,050.0","36,600.0","1.61M","-0.54%"
"09/14/2022","36,800.0","36,500.0","37,000.0","36,500.0","2.79M","-1.34%"
"09/13/2022","37,300.0","37,400.0","37,600.0","37,300.0","1.69M","-0.53%"
"09/12/2022","37,500.0","37,650.0","37,800.0","37,450.0","1.29M","-0.40%"
"09/09/2022","37,650.0","37,700.0","37,700.0","37,000.0","2.95M","0.67%"
"09/08/2022","37,400.0","37,750.0","37,900.0","37,350.0","2.47M","-0.40%"
"09/07/2022","37,550.0","38,650.0","38,700.0","37,550.0","4.27M","-2.85%"
"09/06/2022","38,650.0","38,550.0","39,000.0","38,550.0","2.34M","0.13%"
"09/05/2022","38,600.0","38,850.0","38,900.0","38,550.0","2.79M","-0.90%"
"08/31/2022","38,950.0","38,750.0","39,150.0","38,650.0","2.27M","0.52%"
"08/30/2022","38,750.0","38,800.0","39,150.0","38,750.0","3.81M","0.00%"
"08/29/2022","38,750.0","38,800.0","39,100.0","38,500.0","4.47M","-1.90%"
"08/26/2022","39,500.0","39,600.0","39,950.0","39,500.0","4.35M","-0.13%"
"08/25/2022","39,550.0","39,300.0","39,700.0","39,300.0","3.71M","0.76%"
"08/24/2022","39,250.0","38,800.0","39,750.0","38,800.0","3.99M","1.16%"
"08/23/2022","38,800.0","38,650.0","38,800.0","38,350.0","3.34M","0.26%"
"08/22/2022","38,700.0","38,850.0","39,100.0","38,550.0","3.09M","-0.77%"
"08/19/2022","39,000.0","39,050.0","39,200.0","38,950.0","2.57M","-0.26%"
"08/18/2022","39,100.0","39,100.0","39,500.0","38,950.0","5.34M","-0.51%"
"08/17/2022","39,300.0","39,050.0","39,350.0","39,000.0","4.46M","0.77%"
"08/16/2022","39,000.0","39,050.0","39,200.0","38,950.0","3.04M","-0.26%"
"08/15/2022","39,100.0","39,000.0","39,350.0","38,850.0","4.37M","0.77%"
"08/12/2022","38,800.0","38,500.0","38,800.0","38,250.0","2.82M","0.78%"
"08/11/2022","38,500.0","39,100.0","39,300.0","38,350.0","4.92M","-0.77%"
"08/10/2022","38,800.0","38,850.0","39,050.0","38,700.0","3.00M","-0.89%"
"08/09/2022","39,150.0","39,400.0","39,650.0","39,000.0","4.31M","-0.13%"
"08/08/2022","39,200.0","38,500.0","39,650.0","38,500.0","8.00M","2.08%"
"08/05/2022","38,400.0","38,400.0","38,800.0","38,300.0","3.91M","0.00%"
"08/04/2022","38,400.0","38,250.0","38,850.0","38,200.0","4.63M","0.66%"
"08/03/2022","38,150.0","38,300.0","38,400.0","37,850.0","4.94M","-0.39%"
"08/02/2022","38,300.0","38,400.0","38,600.0","38,050.0","4.61M","-0.78%"
"08/01/2022","38,600.0","37,850.0","38,800.0","37,600.0","6.88M","1.85%"
"07/29/2022","37,900.0","37,500.0","37,900.0","37,150.0","5.49M","1.61%"
"07/28/2022","37,300.0","36,900.0","37,500.0","36,800.0","5.60M","1.91%"
"07/27/2022","36,600.0","36,400.0","36,600.0","36,400.0","1.65M","0.00%"
"07/26/2022","36,600.0","36,800.0","37,050.0","36,550.0","2.79M","-0.54%"
"07/25/2022","36,800.0","36,850.0","37,100.0","36,750.0","2.34M","-0.81%"
"07/22/2022","37,100.0","37,300.0","37,900.0","37,050.0","4.42M","0.68%"
"07/21/2022","36,850.0","36,600.0","36,900.0","36,300.0","5.49M","1.52%"
"07/20/2022","36,300.0","36,500.0","36,600.0","36,200.0","4.92M","0.55%"
"07/19/2022","36,100.0","36,250.0","36,300.0","35,750.0","2.57M","-0.55%"
"07/18/2022","36,300.0","36,300.0","36,850.0","36,100.0","2.99M","0.55%"
"07/15/2022","36,100.0","36,100.0","36,550.0","36,100.0","4.09M","0.42%"
"07/14/2022","35,950.0","35,900.0","36,300.0","35,850.0","2.90M","-0.42%"
"07/13/2022","36,100.0","36,150.0","36,800.0","36,000.0","3.16M","0.00%"
"07/12/2022","36,100.0","35,800.0","36,100.0","35,650.0","3.92M","1.40%"
"07/11/2022","35,600.0","37,050.0","37,300.0","35,500.0","8.45M","-5.19%"
"07/08/2022","37,550.0","37,950.0","38,000.0","37,350.0","4.06M","-0.66%"
"07/07/2022","37,800.0","37,450.0","38,000.0","37,000.0","3.57M","0.53%"
"07/06/2022","37,600.0","37,500.0","38,400.0","37,200.0","6.06M","-0.40%"
"07/05/2022","37,750.0","36,600.0","38,250.0","36,350.0","10.89M","3.85%"
"07/04/2022","36,350.0","36,250.0","36,700.0","36,050.0","3.15M","0.97%"
"07/01/2022","36,000.0","35,600.0","36,250.0","34,850.0","3.47M","1.27%"
"06/30/2022","35,550.0","36,550.0","37,100.0","35,550.0","3.57M","-3.27%"
"06/29/2022","36,750.0","36,200.0","37,150.0","36,200.0","3.05M","0.14%"
"06/28/2022","36,700.0","35,500.0","36,950.0","35,350.0","5.34M","3.23%"
"06/27/2022","35,550.0","35,550.0","35,950.0","35,500.0","4.28M","0.14%"
"06/24/2022","35,500.0","35,950.0","36,100.0","35,500.0","2.97M","-1.25%"
"06/23/2022","35,950.0","34,800.0","36,400.0","34,550.0","4.71M","3.30%"
"06/22/2022","34,800.0","33,750.0","35,300.0","33,450.0","6.21M","5.45%"
"06/21/2022","33,000.0","33,100.0","33,800.0","32,800.0","4.90M","0.00%"
"06/20/2022","33,000.0","34,500.0","35,200.0","33,000.0","4.00M","-4.35%"
"06/17/2022","34,500.0","35,050.0","35,400.0","33,850.0","4.99M","-4.30%"
"06/16/2022","36,050.0","35,900.0","36,500.0","35,600.0","5.92M","0.98%"
"06/15/2022","35,700.0","35,700.0","36,150.0","35,050.0","5.45M","-0.14%"
"06/14/2022","35,750.0","35,300.0","36,300.0","35,200.0","3.74M","-0.69%"
"06/13/2022","36,000.0","37,000.0","37,250.0","35,950.0","6.67M","-5.14%"
"06/10/2022","37,950.0","37,000.0","38,900.0","36,950.0","8.19M","1.47%"
"06/09/2022","37,400.0","37,250.0","37,550.0","37,050.0","5.78M","0.40%"
"06/08/2022","37,250.0","36,300.0","37,450.0","36,150.0","6.46M","2.90%"
"06/07/2022","36,200.0","36,000.0","36,200.0","35,000.0","4.64M","0.42%"
"06/06/2022","36,050.0","36,450.0","36,800.0","36,000.0","3.85M","-1.10%"
"06/03/2022","36,450.0","36,350.0","36,850.0","36,050.0","3.04M","0.14%"
"06/02/2022","36,400.0","36,900.0","37,000.0","36,000.0","3.53M","-1.22%"
"06/01/2022","36,850.0","37,000.0","37,700.0","36,650.0","3.83M","-0.81%"
"05/31/2022","37,150.0","37,450.0","37,600.0","37,150.0","5.12M","-1.59%"
"05/30/2022","37,750.0","38,000.0","38,000.0","37,450.0","4.22M","0.80%"
"05/27/2022","37,450.0","36,900.0","37,450.0","36,850.0","5.78M","2.04%"
"05/26/2022","36,700.0","36,700.0","37,250.0","36,550.0","4.69M","0.55%"
"05/25/2022","36,500.0","35,850.0","36,650.0","35,500.0","6.71M","3.55%"
"05/24/2022","35,250.0","34,800.0","35,250.0","34,400.0","4.27M","1.15%"
"05/23/2022","34,850.0","35,800.0","36,200.0","34,850.0","5.29M","-2.38%"
"05/20/2022","35,700.0","35,800.0","36,450.0","35,350.0","5.44M","-0.28%"
"05/19/2022","35,800.0","35,400.0","36,400.0","35,200.0","5.69M","-0.69%"
"05/18/2022","36,050.0","35,700.0","36,900.0","35,350.0","8.69M","3.44%"
"05/17/2022","34,850.0","32,600.0","34,850.0","32,550.0","9.45M","6.90%"
"05/16/2022","32,600.0","35,100.0","35,800.0","32,600.0","11.69M","-3.55%"
"05/13/2022","33,800.0","36,300.0","36,800.0","33,800.0","15.20M","-6.89%"
"05/12/2022","36,300.0","39,000.0","39,000.0","36,300.0","7.31M","-6.92%"
"05/11/2022","39,000.0","39,000.0","39,450.0","38,450.0","4.07M","0.78%"
"05/10/2022","38,700.0","37,450.0","38,850.0","37,450.0","10.24M","0.26%"
"05/09/2022","38,600.0","41,200.0","41,400.0","38,600.0","12.36M","-6.99%"
"05/06/2022","41,500.0","41,700.0","42,300.0","41,500.0","4.89M","-2.58%"
"05/05/2022","42,600.0","42,850.0","42,850.0","41,400.0","4.80M","1.43%"
"05/04/2022","42,000.0","43,500.0","43,650.0","42,000.0","6.38M","-4.55%"
"04/29/2022","44,000.0","42,300.0","44,000.0","42,200.0","9.80M","4.02%"
"04/28/2022","42,300.0","41,650.0","42,800.0","41,650.0","4.73M","1.68%"
"04/27/2022","41,600.0","41,500.0","42,200.0","40,900.0","6.15M","0.24%"
"04/26/2022","41,500.0","40,600.0","42,000.0","38,850.0","11.12M","1.10%"
"04/25/2022","41,050.0","44,200.0","44,300.0","41,050.0","12.32M","-6.92%"
"04/22/2022","44,100.0","44,000.0","44,750.0","43,550.0","6.68M","1.15%"
"04/21/2022","43,600.0","43,000.0","44,000.0","42,900.0","10.02M","1.28%"
"04/20/2022","43,050.0","43,700.0","44,200.0","43,050.0","7.91M","-1.49%"
"04/19/2022","43,700.0","45,000.0","45,450.0","43,500.0","7.23M","-2.56%"
"04/18/2022","44,850.0","46,000.0","46,250.0","44,800.0","11.51M","-1.64%"
"04/15/2022","45,600.0","47,300.0","47,300.0","45,600.0","18.62M","-3.59%"
"04/14/2022","47,300.0","48,050.0","48,350.0","47,150.0","8.32M","-1.46%"
"04/13/2022","48,000.0","48,400.0","48,450.0","47,900.0","6.72M","0.00%"
"04/12/2022","48,000.0","48,700.0","48,900.0","47,900.0","8.28M","-1.74%"
"04/08/2022","48,850.0","49,400.0","49,400.0","48,800.0","7.03M","-0.91%"
"04/07/2022","49,300.0","49,900.0","50,300.0","49,300.0","5.97M","-1.20%"
"04/06/2022","49,900.0","48,900.0","49,900.0","48,700.0","9.01M","1.73%"
"04/05/2022","49,050.0","49,400.0","49,500.0","49,050.0","5.80M","-1.21%"
"04/04/2022","49,650.0","50,400.0","50,600.0","49,650.0","9.78M","-1.29%"
"04/01/2022","50,300.0","49,550.0","50,400.0","49,400.0","9.58M","1.51%"
"03/31/2022","49,550.0","49,500.0","49,700.0","49,300.0","5.25M","0.81%"
"03/30/2022","49,150.0","48,900.0","49,900.0","48,900.0","5.60M","0.51%"
"03/29/2022","48,900.0","48,900.0","49,150.0","48,650.0","4.27M","0.20%"
"03/28/2022","48,800.0","49,150.0","49,150.0","48,350.0","6.60M","-0.91%"
"03/25/2022","49,250.0","49,400.0","49,450.0","49,150.0","3.18M","-0.10%"
"03/24/2022","49,300.0","49,600.0","49,800.0","49,300.0","3.21M","-0.60%"
"03/23/2022","49,600.0","49,900.0","50,200.0","49,600.0","3.41M","-0.60%"
"03/22/2022","49,900.0","49,550.0","50,300.0","49,500.0","5.95M","0.91%"
"03/21/2022","49,450.0","49,250.0","49,550.0","49,100.0","3.92M","0.51%"
"03/18/2022","49,200.0","49,150.0","49,400.0","49,100.0","2.91M","0.41%"
"03/17/2022","49,000.0","49,450.0","49,500.0","49,000.0","3.25M","-0.10%"
"03/16/2022","49,050.0","48,800.0","49,450.0","48,800.0","4.54M","0.93%"
"03/15/2022","48,600.0","48,600.0","49,000.0","48,500.0","3.83M","0.21%"
"03/14/2022","48,500.0","48,800.0","48,900.0","48,300.0","5.16M","-0.82%"
"03/11/2022","48,900.0","49,200.0","49,200.0","48,700.0","6.42M","-0.71%"
"03/10/2022","49,250.0","49,800.0","49,800.0","49,250.0","4.39M","0.31%"
"03/09/2022","49,100.0","49,000.0","49,350.0","48,900.0","6.96M","0.20%"
"03/08/2022","49,000.0","49,000.0","49,500.0","48,800.0","8.77M","-0.51%"
"03/07/2022","49,250.0","49,500.0","49,600.0","49,100.0","8.12M","-1.40%"
"03/04/2022","49,950.0","49,750.0","50,400.0","49,500.0","7.02M","0.60%"
"03/03/2022","49,650.0","49,500.0","49,900.0","49,150.0","7.39M","0.91%"
"03/02/2022","49,200.0","50,100.0","50,100.0","49,200.0","17.89M","-2.19%"
"03/01/2022","50,300.0","50,700.0","50,700.0","50,100.0","6.95M","-0.20%"
"02/28/2022","50,400.0","50,500.0","50,900.0","50,200.0","7.11M","-0.59%"
"02/25/2022","50,700.0","51,000.0","51,300.0","50,500.0","6.67M","0.40%"
"02/24/2022","50,500.0","51,500.0","51,900.0","49,800.0","15.53M","-2.32%"
"02/23/2022","51,700.0","51,700.0","52,200.0","51,400.0","6.19M","0.58%"
"02/22/2022","51,400.0","51,000.0","51,700.0","50,600.0","10.56M","-0.19%"
"02/21/2022","51,500.0","51,600.0","51,700.0","50,800.0","8.65M","-0.19%"
"02/18/2022","51,600.0","51,700.0","52,000.0","51,500.0","6.54M","-1.15%"
"02/17/2022","52,200.0","51,600.0","52,500.0","51,600.0","7.30M","1.16%"
"02/16/2022","51,600.0","52,200.0","52,200.0","51,500.0","6.17M","-0.39%"
"02/15/2022","51,800.0","51,600.0","52,100.0","51,300.0","8.58M","0.58%"
"02/14/2022","51,500.0","53,200.0","53,200.0","51,500.0","18.77M","-4.10%"
"02/11/2022","53,700.0","53,500.0","53,800.0","53,000.0","7.85M","0.19%"
"02/10/2022","53,600.0","53,600.0","54,200.0","53,100.0","11.22M","0.00%"
"02/09/2022","53,600.0","54,000.0","54,900.0","53,600.0","17.39M","-0.37%"
"02/08/2022","53,800.0","52,800.0","54,300.0","52,800.0","16.48M","1.89%"
"02/07/2022","52,800.0","53,700.0","53,800.0","52,800.0","9.81M","0.00%"
"01/28/2022","52,800.0","51,900.0","53,000.0","51,600.0","10.29M","1.73%"
"01/27/2022","51,900.0","52,000.0","52,700.0","51,500.0","8.04M","-0.95%"
"01/26/2022","52,400.0","52,400.0","53,300.0","52,000.0","15.04M","0.96%"
"01/25/2022","51,900.0","51,200.0","52,100.0","51,000.0","14.47M","3.18%"
"01/24/2022","50,300.0","49,950.0","51,400.0","49,800.0","16.27M","1.00%"
"01/21/2022","49,800.0","49,000.0","50,800.0","48,900.0","10.32M","1.94%"
"01/20/2022","48,850.0","48,650.0","49,400.0","48,600.0","6.43M","0.00%"
"01/19/2022","48,850.0","49,000.0","49,400.0","48,800.0","4.22M","0.21%"
"01/18/2022","48,750.0","48,600.0","49,450.0","48,500.0","7.89M","0.31%"
"01/17/2022","48,600.0","49,700.0","50,500.0","48,600.0","10.99M","-2.31%"
"01/14/2022","49,750.0","50,000.0","50,400.0","49,500.0","5.19M","-1.49%"
"01/13/2022","50,500.0","50,900.0","51,800.0","50,200.0","14.42M","0.20%"
"01/12/2022","50,400.0","48,450.0","50,400.0","48,400.0","12.04M","4.02%"
"01/11/2022","48,450.0","48,900.0","49,100.0","48,400.0","7.30M","-0.41%"
"01/10/2022","48,650.0","49,500.0","49,600.0","48,650.0","8.77M","-1.62%"
"01/07/2022","49,450.0","49,900.0","50,100.0","49,400.0","7.83M","-0.90%"
"01/06/2022","49,900.0","50,200.0","50,400.0","49,600.0","10.72M","-1.19%"
"01/05/2022","50,500.0","50,900.0","51,200.0","50,300.0","9.57M","-0.79%"
"01/04/2022","50,900.0","50,500.0","51,200.0","50,300.0","11.33M","1.80%"
"12/31/2021","50,000.0","49,500.0","50,500.0","49,450.0","9.55M","1.42%"
"12/30/2021","49,300.0","49,200.0","49,750.0","49,000.0","5.32M","0.41%"
